strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Campylobacter_jejuni	333.0	332.0	353.0	353.0
Shigella_flexneri_2a_str._2457T	986.0	984.0	797.0	800.0
Porphyromonas_gingivalis	479.0	404.0	405.0	479.0
Corynebacterium_diphtheriae	435.0	435.0	402.0	402.0
Photorhabdus_luminescens_subsp._laumondii	2346.0	NA	2344.0	NA
Chlorobaculum_tepidum	343.0	343.0	382.0	383.0
not	1.0	1.0	1.0	1.0
Enterococcus_faecalis	647.0	608.0	607.0	647.0
Tropheryma_whipplei_str._Twist	228.0	172.0	172.0	228.0
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986	655.0	NA	655.0	NA
Thermoplasma_acidophilum	267.0	257.0	257.0	267.0
Fibrobacter_succinogenes_subsp._succinogenes_S85	1208.0	NA	1209.0	NA
Sulfolobus_tokodaii	550.0	654.0	654.0	548.0
Chromobacterium_violaceum	936.0	936.0	911.0	911.0
Neisseria_meningitidis_serogroup_A	369.0	562.0	562.0	369.0
Neisseria_meningitidis_serogroup_B	581.0	359.0	359.0	581.0
Mycoplasma_pneumoniae	130.0	187.0	130.0	187.0
Bifidobacterium_longum	415.0	453.0	415.0	453.0
Synechocystis_sp._PCC_6803	630.0	629.0	588.0	588.0
Pyrococcus_horikoshii	287.0	269.0	269.0	287.0
Bordetella_parapertussis	1075.0	1075.0	1018.0	1017.0
Mycobacterium_leprae	607.0	702.0	609.0	702.0
Thermotoga_maritima	320.0	350.0	320.0	350.0
Streptococcus_agalactiae_serogroup_V	402.0	379.0	402.0	379.0
Lactobacillus_plantarum	571.0	571.0	537.0	537.0
Listeria_monocytogenes	539.0	542.0	542.0	539.0
Methanosarcina_mazei	713.0	713.0	886.0	886.0
Oceanobacillus_iheyensis	646.0	673.0	673.0	645.0
Chlamydophila_caviae	208.0	212.0	211.0	208.0
Solibacter_usitatus_Ellin6076	1841.0	1843.0	1975.0	1971.0
Caenorhabditis_briggsae	3538.0	3541.0	4429.0	4431.0
Prochlorococcus_marinus_str._MIT_9313	437.0	401.0	401.0	437.0
Mycoplasma_mobile_163K	196.0	211.0	195.0	210.0
Mycoplasma_genitalium	132.0	132.0	112.0	112.0
Chlamydia_trachomatis	206.0	205.0	205.0	206.0
Methanopyrus_kandleri	323.0	326.0	323.0	326.0
Pseudomonas_syringae_pv._tomato	1088.0	1190.0	1191.0	1088.0
Shigella_flexneri	803.0	1002.0	1003.0	803.0
Rhodopseudomonas_palustris	1077.0	1077.0	1088.0	1087.0
Gloeobacter_violaceus	898.0	822.0	822.0	897.0
Methanothermobacter_thermautotrophicus_str._Delta_H	NA	596.0	NA	596.0
Rickettsia_conorii	275.0	275.0	272.0	272.0
Leishmania_major	463.0	364.0	364.0	463.0
Thermoplasma_volcanium	312.0	312.0	276.0	276.0
Pseudomonas_aeruginosa	1560.0	1557.0	1419.0	1419.0
Helicobacter_hepaticus	342.0	324.0	343.0	324.0
Streptococcus_agalactiae_serogroup_III	440.0	458.0	458.0	440.0
Tropheryma_whipplei_TW0827	171.0	171.0	227.0	227.0
Haemophilus_influenzae	402.0	423.0	423.0	402.0
Pasteurella_multocida	406.0	423.0	406.0	423.0
Prochlorococcus_marinus	487.0	487.0	431.0	431.0
Corynebacterium_glutamicum	606.0	579.0	579.0	606.0
Archaeoglobus_fulgidus	428.0	393.0	428.0	393.0
Bacillus_subtilis	683.0	711.0	683.0	710.0
Staphylococcus_aureus_subsp._aureus_N315	1228.0	NA	1229.0	NA
Corynebacterium_efficiens	592.0	613.0	613.0	591.0
Geobacter_sulfurreducens	706.0	706.0	651.0	651.0
Yersinia_pestis_KIM	760.0	895.0	895.0	760.0
Bacillus_cereus_ATCC_10987	1140.0	1186.0	1141.0	1187.0
Pseudomonas_putida_KT2440	1091.0	1134.0	1092.0	1136.0
Sinorhizobium_meliloti	763.0	762.0	712.0	712.0
Lactobacillus_johnsonii	365.0	368.0	368.0	365.0
Chlamydophila_pneumoniae_CWL029	207.0	214.0	215.0	207.0
Streptomyces_coelicolor	1987.0	2062.0	1988.0	2061.0
Helicobacter_pylori	320.0	320.0	367.0	367.0
Buchnera_aphidicola_Schizaphis_graminum	NA	818.0	NA	818.0
Rickettsia_prowazekii	258.0	253.0	258.0	253.0
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis	NA	387.0	NA	389.0
Synechococcus_sp._WH_8102	412.0	436.0	436.0	412.0
Nitrosomonas_europaea	470.0	471.0	532.0	533.0
Mycoplasma_penetrans	326.0	325.0	376.0	376.0
Bacillus_anthracis_str._Ames	963.0	937.0	963.0	938.0
Chlamydophila_pneumoniae_AR39	257.0	256.0	255.0	256.0
Escherichia_coli	955.0	955.0	857.0	856.0
Xylella_fastidiosa_Temecula1	514.0	514.0	416.0	415.0
Treponema_denticola	516.0	516.0	567.0	568.0
Helicobacter_pylori_J99	313.0	358.0	358.0	313.0
Bacillus_cereus_ATCC_14579	999.0	1036.0	1037.0	1000.0
Mycobacterium_avium_subsp._paratuberculosis	NA	2158.0	NA	2159.0
Sulfolobus_solfataricus	528.0	695.0	691.0	528.0
Lactococcus_lactis_subsp._lactis	521.0	482.0	482.0	521.0
Xanthomonas_axonopodis_pv._citri	1057.0	1105.0	1054.0	1105.0
Borrelia_burgdorferi	251.0	251.0	249.0	249.0
Staphylococcus_aureus_subsp._aureus_MW2	1253.0	NA	1254.0	NA
Bordetella_bronchiseptica	1147.0	1078.0	1145.0	1077.0
Mycobacterium_tuberculosis_CDC1551	1054.0	980.0	980.0	1054.0
Dehalococcoides_ethenogenes_195	250.0	267.0	267.0	250.0
Haemophilus_ducreyi	305.0	328.0	305.0	328.0
Mycobacterium_tuberculosis_H37Rv	839.0	918.0	837.0	918.0
Clostridium_tetani	693.0	655.0	696.0	656.0
Pyrococcus_furiosus	363.0	362.0	320.0	320.0
Acidobacterium_capsulatum_ATCC_51196	742.0	700.0	742.0	698.0
Xanthomonas_campestris_pv._campestris	1075.0	1016.0	1075.0	1013.0
Streptococcus_pneumoniae_R6	353.0	421.0	353.0	421.0
Wolinella_succinogenes	345.0	371.0	344.0	371.0
Streptococcus_pyogenes_MGAS315	343.0	388.0	343.0	388.0
Methanosarcina_acetivorans	1350.0	1349.0	1043.0	1044.0
Streptococcus_pyogenes	326.0	336.0	336.0	326.0
Aquifex_aeolicus	286.0	273.0	286.0	274.0
Clostridium_acetobutylicum	832.0	821.0	821.0	832.0
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough	1336.0	NA	1335.0	NA
Streptococcus_pneumoniae	472.0	399.0	399.0	472.0
Methanococcus_maripaludis	364.0	329.0	330.0	364.0
Cyanidioschyzon_merolae	271.0	375.0	375.0	272.0
Clostridium_perfringens	844.0	844.0	828.0	828.0
Streptococcus_pyogenes_MGAS8232	349.0	297.0	297.0	349.0
Ralstonia_solanacearum	689.0	730.0	729.0	688.0
Ureaplasma_parvum	175.0	168.0	175.0	168.0
Mycoplasma_gallisepticum	186.0	186.0	252.0	252.0
Methanocaldococcus_jannaschii	359.0	401.0	360.0	400.0
Streptomyces_avermitilis	1938.0	2056.0	1942.0	2059.0
Buchnera_aphidicola_Acyrthosiphon_pisum	318.0	NA	319.0	NA
Mycoplasma_mycoides_subsp._mycoides_SC	348.0	336.0	336.0	349.0
Salmonella_enterica_subsp._enterica_serovar_Typhi_Ty2	1611.0	NA	1611.0	NA
Escherichia_coli_O157_H7_EDL933	1113.0	1113.0	933.0	934.0
Bordetella_pertussis	930.0	930.0	1032.0	1032.0
Streptococcus_pyogenes_SSI-1	329.0	329.0	361.0	361.0
Aeropyrum_pernix	304.0	304.0	297.0	297.0
Wolbachia_sp._wMel	318.0	317.0	242.0	241.0
Pyrococcus_abyssi	304.0	285.0	304.0	285.0
Shewanella_oneidensis	878.0	1037.0	879.0	1036.0
Mycobacterium_bovis	894.0	894.0	818.0	818.0
Streptococcus_mutans	364.0	365.0	387.0	387.0
Vibrio_cholerae	701.0	771.0	771.0	700.0
Coxiella_burnetii	374.0	423.0	374.0	423.0
Chlamydophila_pneumoniae_TW-183	199.0	204.0	199.0	204.0
Candidatus_Blochmannia_floridanus	156.0	154.0	154.0	155.0
Pyrobaculum_aerophilum	403.0	402.0	336.0	336.0
Escherichia_coli_O157_H7	1113.0	1112.0	932.0	933.0
Listeria_monocytogenes_str._4b_F2365	553.0	573.0	573.0	553.0
Listeria_innocua	582.0	605.0	582.0	605.0
Mycoplasma_pulmonis	212.0	233.0	212.0	234.0
Nanoarchaeum_equitans	101.0	101.0	98.0	98.0
Treponema_pallidum	208.0	224.0	224.0	208.0
Staphylococcus_aureus_subsp._aureus_Mu50	NA	1273.0	NA	1273.0
Xylella_fastidiosa	499.0	499.0	395.0	395.0
Buchnera_aphidicola_Baizongia_pistaciae	NA	288.0	NA	288.0
Thermoanaerobacter_tengcongensis	507.0	611.0	611.0	507.0
Bradyrhizobium_japonicum	1758.0	1761.0	1831.0	1828.0
Corynebacterium_glutamicum_ATCC_13032	548.0	569.0	548.0	569.0
Caulobacter_vibrioides	789.0	834.0	835.0	789.0
Onion_yellows_phytoplasma	261.0	207.0	261.0	207.0
Mesorhizobium_loti	1288.0	1340.0	1289.0	1338.0
Staphylococcus_epidermidis	532.0	532.0	488.0	488.0
Fusobacterium_nucleatum_subsp._nucleatum	NA	1128.0	NA	1128.0
Bdellovibrio_bacteriovorus	581.0	579.0	579.0	581.0
Yersinia_pestis	774.0	903.0	903.0	774.0
Chlamydia_muridarum	194.0	189.0	189.0	194.0
Salmonella_typhi	763.0	764.0	822.0	823.0
Bacillus_halodurans	807.0	724.0	808.0	724.0
Bacteroides_thetaiotaomicron	1138.0	1060.0	1062.0	1138.0
Synechococcus_elongatus	458.0	470.0	470.0	458.0
Thermus_thermophilus_HB27	396.0	410.0	396.0	410.0

