Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['1615']
Acidobacterium_capsulatum_ATCC_51196_0985 quast_consensus	['1645']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['668']
Acidobacterium_capsulatum_ATCC_51196_0985 quast_strain	['634']
Aeropyrum_pernix_ancestor quast_consensus	['1760']
Aeropyrum_pernix_0985 quast_consensus	['1715']
Aeropyrum_pernix_ancestor quast_strain	['676']
Aeropyrum_pernix_0985 quast_strain	['633']
Aquifex_aeolicus_ancestor quast_consensus	['1681']
Aquifex_aeolicus_0985 quast_consensus	['1597']
Aquifex_aeolicus_ancestor quast_strain	['698']
Aquifex_aeolicus_0985 quast_strain	['623']
Archaeoglobus_fulgidus_0985 quast_consensus	['1534']
Archaeoglobus_fulgidus_ancestor quast_consensus	['1546']
Archaeoglobus_fulgidus_0985 quast_strain	['626']
Archaeoglobus_fulgidus_ancestor quast_strain	['672']
Bacillus_anthracis_str._Ames_0985 quast_consensus	['1701']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['1719']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['668']
Bacillus_anthracis_str._Ames_0985 quast_strain	['607']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['1613']
Bacillus_cereus_ATCC_10987_0985 quast_consensus	['1604']
Bacillus_cereus_ATCC_10987_0985 quast_strain	['578']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['679']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['1643']
Bacillus_cereus_ATCC_14579_0985 quast_consensus	['1649']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['649']
Bacillus_cereus_ATCC_14579_0985 quast_strain	['621']
Bacillus_halodurans_ancestor quast_consensus	['1447']
Bacillus_halodurans_0985 quast_consensus	['1437']
Bacillus_halodurans_ancestor quast_strain	['613']
Bacillus_halodurans_0985 quast_strain	['622']
Bacillus_subtilis_ancestor quast_consensus	['1513']
Bacillus_subtilis_0985 quast_consensus	['1526']
Bacillus_subtilis_ancestor quast_strain	['674']
Bacillus_subtilis_0985 quast_strain	['639']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['1543']
Bacteroides_thetaiotaomicron_0985 quast_consensus	['1539']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['666']
Bacteroides_thetaiotaomicron_0985 quast_strain	['616']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['1576']
Bdellovibrio_bacteriovorus_0985 quast_consensus	['1517']
Bdellovibrio_bacteriovorus_0985 quast_strain	['623']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['713']
Bifidobacterium_longum_0985 quast_consensus	['1568']
Bifidobacterium_longum_ancestor quast_consensus	['1572']
Bifidobacterium_longum_ancestor quast_strain	['726']
Bifidobacterium_longum_0985 quast_strain	['563']
Bordetella_bronchiseptica_ancestor quast_consensus	['1804']
Bordetella_bronchiseptica_0985 quast_consensus	['1800']
Bordetella_bronchiseptica_ancestor quast_strain	['628']
Bordetella_bronchiseptica_0985 quast_strain	['614']
Bordetella_parapertussis_ancestor quast_consensus	['1782']
Bordetella_parapertussis_0985 quast_consensus	['1752']
Bordetella_parapertussis_ancestor quast_strain	['663']
Bordetella_parapertussis_0985 quast_strain	['577']
Bordetella_pertussis_0985 quast_consensus	['1584']
Bordetella_pertussis_ancestor quast_consensus	['1577']
Bordetella_pertussis_0985 quast_strain	['564']
Bordetella_pertussis_ancestor quast_strain	['561']
Borrelia_burgdorferi_0985 quast_consensus	['1970']
Borrelia_burgdorferi_ancestor quast_consensus	['1971']
Borrelia_burgdorferi_0985 quast_strain	['621']
Borrelia_burgdorferi_ancestor quast_strain	['604']
Bradyrhizobium_japonicum_ancestor quast_consensus	['1674']
Bradyrhizobium_japonicum_0985 quast_consensus	['1683']
Bradyrhizobium_japonicum_ancestor quast_strain	['647']
Bradyrhizobium_japonicum_0985 quast_strain	['619']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_consensus	['2106']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_strain	['2106']
Buchnera_aphidicola_Baizongia_pistaciae_0985 quast_consensus	['1987']
Buchnera_aphidicola_Baizongia_pistaciae_0985 quast_strain	['1987']
Buchnera_aphidicola_Schizaphis_graminum_0985 quast_consensus	['1725']
Buchnera_aphidicola_Schizaphis_graminum_0985 quast_strain	['1725']
Caenorhabditis_briggsae_ancestor quast_consensus	['1222']
Caenorhabditis_briggsae_0985 quast_consensus	['1223']
Caenorhabditis_briggsae_ancestor quast_strain	['571']
Caenorhabditis_briggsae_0985 quast_strain	['535']
Campylobacter_jejuni_0985 quast_consensus	['1852']
Campylobacter_jejuni_ancestor quast_consensus	['1829']
Campylobacter_jejuni_ancestor quast_strain	['633']
Campylobacter_jejuni_0985 quast_strain	['618']
Candidatus_Blochmannia_floridanus_ancestor quast_consensus	['2192']
Candidatus_Blochmannia_floridanus_0985 quast_consensus	['2164']
Candidatus_Blochmannia_floridanus_ancestor quast_strain	['725']
Candidatus_Blochmannia_floridanus_0985 quast_strain	['528']
Caulobacter_vibrioides_ancestor quast_consensus	['1740']
Caulobacter_vibrioides_0985 quast_consensus	['1684']
Caulobacter_vibrioides_ancestor quast_strain	['670']
Caulobacter_vibrioides_0985 quast_strain	['600']
Chlamydia_muridarum_0985 quast_consensus	['1732']
Chlamydia_muridarum_ancestor quast_consensus	['1680']
Chlamydia_muridarum_ancestor quast_strain	['635']
Chlamydia_muridarum_0985 quast_strain	['650']
Chlamydia_trachomatis_ancestor quast_consensus	['1645']
Chlamydia_trachomatis_0985 quast_consensus	['1621']
Chlamydia_trachomatis_0985 quast_strain	['654']
Chlamydia_trachomatis_ancestor quast_strain	['663']
Chlamydophila_caviae_0985 quast_consensus	['1745']
Chlamydophila_caviae_ancestor quast_consensus	['1734']
Chlamydophila_caviae_0985 quast_strain	['660']
Chlamydophila_caviae_ancestor quast_strain	['648']
Chlamydophila_pneumoniae_AR39_0985 quast_consensus	['1447']
Chlamydophila_pneumoniae_AR39_ancestor quast_consensus	['1498']
Chlamydophila_pneumoniae_AR39_0985 quast_strain	['651']
Chlamydophila_pneumoniae_AR39_ancestor quast_strain	['669']
Chlamydophila_pneumoniae_CWL029_ancestor quast_consensus	['1572']
Chlamydophila_pneumoniae_CWL029_0985 quast_consensus	['1525']
Chlamydophila_pneumoniae_CWL029_ancestor quast_strain	['708']
Chlamydophila_pneumoniae_CWL029_0985 quast_strain	['615']
Chlamydophila_pneumoniae_TW-183_0985 quast_consensus	['1511']
Chlamydophila_pneumoniae_TW-183_ancestor quast_consensus	['1522']
Chlamydophila_pneumoniae_TW-183_0985 quast_strain	['629']
Chlamydophila_pneumoniae_TW-183_ancestor quast_strain	['736']
Chlorobaculum_tepidum_0985 quast_consensus	['1531']
Chlorobaculum_tepidum_ancestor quast_consensus	['1562']
Chlorobaculum_tepidum_ancestor quast_strain	['600']
Chlorobaculum_tepidum_0985 quast_strain	['651']
Chromobacterium_violaceum_0985 quast_consensus	['1662']
Chromobacterium_violaceum_ancestor quast_consensus	['1671']
Chromobacterium_violaceum_0985 quast_strain	['609']
Chromobacterium_violaceum_ancestor quast_strain	['665']
Clostridium_acetobutylicum_0985 quast_consensus	['1881']
Clostridium_acetobutylicum_ancestor quast_consensus	['1894']
Clostridium_acetobutylicum_ancestor quast_strain	['621']
Clostridium_acetobutylicum_0985 quast_strain	['627']
Clostridium_perfringens_ancestor quast_consensus	['1928']
Clostridium_perfringens_0985 quast_consensus	['1888']
Clostridium_perfringens_ancestor quast_strain	['620']
Clostridium_perfringens_0985 quast_strain	['628']
Clostridium_tetani_0985 quast_consensus	['1879']
Clostridium_tetani_ancestor quast_consensus	['1908']
Clostridium_tetani_ancestor quast_strain	['669']
Clostridium_tetani_0985 quast_strain	['575']
Corynebacterium_diphtheriae_ancestor quast_consensus	['1534']
Corynebacterium_diphtheriae_0985 quast_consensus	['1593']
Corynebacterium_diphtheriae_0985 quast_strain	['621']
Corynebacterium_diphtheriae_ancestor quast_strain	['639']
Corynebacterium_efficiens_0985 quast_consensus	['1496']
Corynebacterium_efficiens_ancestor quast_consensus	['1557']
Corynebacterium_efficiens_0985 quast_strain	['604']
Corynebacterium_efficiens_ancestor quast_strain	['631']
Corynebacterium_glutamicum_ancestor quast_consensus	['1451']
Corynebacterium_glutamicum_0985 quast_consensus	['1439']
Corynebacterium_glutamicum_0985 quast_strain	['619']
Corynebacterium_glutamicum_ancestor quast_strain	['636']
Corynebacterium_glutamicum_ATCC_13032_0985 quast_consensus	['1530']
Corynebacterium_glutamicum_ATCC_13032_ancestor quast_consensus	['1534']
Corynebacterium_glutamicum_ATCC_13032_0985 quast_strain	['623']
Corynebacterium_glutamicum_ATCC_13032_ancestor quast_strain	['660']
Coxiella_burnetii_0985 quast_consensus	['1380']
Coxiella_burnetii_ancestor quast_consensus	['1401']
Coxiella_burnetii_0985 quast_strain	['567']
Coxiella_burnetii_ancestor quast_strain	['598']
Cyanidioschyzon_merolae_0985 quast_consensus	['1441']
Cyanidioschyzon_merolae_ancestor quast_consensus	['1398']
Cyanidioschyzon_merolae_ancestor quast_strain	['588']
Cyanidioschyzon_merolae_0985 quast_strain	['619']
Dehalococcoides_ethenogenes_195_0985 quast_consensus	['1507']
Dehalococcoides_ethenogenes_195_ancestor quast_consensus	['1559']
Dehalococcoides_ethenogenes_195_ancestor quast_strain	['625']
Dehalococcoides_ethenogenes_195_0985 quast_strain	['563']
