Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['1661']
Acidobacterium_capsulatum_ATCC_51196_0990 quast_consensus	['1685']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['1096']
Acidobacterium_capsulatum_ATCC_51196_0990 quast_strain	['1029']
Aeropyrum_pernix_ancestor quast_consensus	['648']
Aeropyrum_pernix_0990 quast_consensus	['646']
Aeropyrum_pernix_ancestor quast_strain	['409']
Aeropyrum_pernix_0990 quast_strain	['410']
Aquifex_aeolicus_ancestor quast_consensus	['608']
Aquifex_aeolicus_0990 quast_consensus	['618']
Aquifex_aeolicus_ancestor quast_strain	['413']
Aquifex_aeolicus_0990 quast_strain	['380']
Archaeoglobus_fulgidus_0990 quast_consensus	['976']
Archaeoglobus_fulgidus_ancestor quast_consensus	['975']
Archaeoglobus_fulgidus_ancestor quast_strain	['643']
Archaeoglobus_fulgidus_0990 quast_strain	['618']
Bacillus_anthracis_str._Ames_0990 quast_consensus	['1951']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['1946']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['1279']
Bacillus_anthracis_str._Ames_0990 quast_strain	['1182']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['2123']
Bacillus_cereus_ATCC_10987_0990 quast_consensus	['2097']
Bacillus_cereus_ATCC_10987_0990 quast_strain	['1290']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['1366']
Bacillus_cereus_ATCC_14579_0990 quast_consensus	['2120']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['2113']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['1367']
Bacillus_cereus_ATCC_14579_0990 quast_strain	['1330']
Bacillus_halodurans_0990 quast_consensus	['1727']
Bacillus_halodurans_ancestor quast_consensus	['1715']
Bacillus_halodurans_ancestor quast_strain	['1136']
Bacillus_halodurans_0990 quast_strain	['1078']
Bacillus_subtilis_0990 quast_consensus	['1728']
Bacillus_subtilis_ancestor quast_consensus	['1738']
Bacillus_subtilis_ancestor quast_strain	['1141']
Bacillus_subtilis_0990 quast_strain	['1098']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['2652']
Bacteroides_thetaiotaomicron_0990 quast_consensus	['2675']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['1739']
Bacteroides_thetaiotaomicron_0990 quast_strain	['1689']
Bdellovibrio_bacteriovorus_0990 quast_consensus	['1621']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['1615']
Bdellovibrio_bacteriovorus_0990 quast_strain	['1046']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['1053']
Bifidobacterium_longum_ancestor quast_consensus	['931']
Bifidobacterium_longum_0990 quast_consensus	['936']
Bifidobacterium_longum_0990 quast_strain	['600']
Bifidobacterium_longum_ancestor quast_strain	['593']
Bordetella_bronchiseptica_ancestor quast_consensus	['1939']
