Acidobacterium_capsulatum_ATCC_51196_0960 quast_consensus	['1558']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['1533']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['1527']
Acidobacterium_capsulatum_ATCC_51196_0960 quast_strain	['1547']
Aeropyrum_pernix_0960 quast_consensus	['1541']
Aeropyrum_pernix_ancestor quast_consensus	['1518']
Aeropyrum_pernix_0960 quast_strain	['1523']
Aeropyrum_pernix_ancestor quast_strain	['1502']
Aquifex_aeolicus_0960 quast_consensus	['1528']
Aquifex_aeolicus_ancestor quast_consensus	['1508']
Aquifex_aeolicus_0960 quast_strain	['1511']
Aquifex_aeolicus_ancestor quast_strain	['1496']
Archaeoglobus_fulgidus_ancestor quast_consensus	['1565']
Archaeoglobus_fulgidus_0960 quast_consensus	['1601']
Archaeoglobus_fulgidus_ancestor quast_strain	['1557']
Archaeoglobus_fulgidus_0960 quast_strain	['1587']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['1478']
Bacillus_anthracis_str._Ames_0960 quast_consensus	['1495']
Bacillus_anthracis_str._Ames_0960 quast_strain	['1484']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['1470']
Bacillus_cereus_ATCC_10987_0960 quast_consensus	['1405']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['1377']
Bacillus_cereus_ATCC_10987_0960 quast_strain	['1392']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['1355']
Bacillus_cereus_ATCC_14579_0960 quast_consensus	['1433']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['1413']
Bacillus_cereus_ATCC_14579_0960 quast_strain	['1424']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['1396']
Bacillus_halodurans_0960 quast_consensus	['1559']
Bacillus_halodurans_ancestor quast_consensus	['1479']
Bacillus_halodurans_0960 quast_strain	['1546']
Bacillus_halodurans_ancestor quast_strain	['1457']
Bacillus_subtilis_0960 quast_consensus	['1591']
Bacillus_subtilis_ancestor quast_consensus	['1546']
Bacillus_subtilis_0960 quast_strain	['1577']
Bacillus_subtilis_ancestor quast_strain	['1539']
Bacteroides_thetaiotaomicron_0960 quast_consensus	['1564']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['1539']
Bacteroides_thetaiotaomicron_0960 quast_strain	['1552']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['1523']
Bdellovibrio_bacteriovorus_0960 quast_consensus	['1617']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['1610']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['1606']
Bdellovibrio_bacteriovorus_0960 quast_strain	['1609']
Bifidobacterium_longum_0960 quast_consensus	['1531']
Bifidobacterium_longum_ancestor quast_consensus	['1459']
Bifidobacterium_longum_ancestor quast_strain	['1440']
Bifidobacterium_longum_0960 quast_strain	['1519']
Bordetella_bronchiseptica_0960 quast_consensus	['1341']
Bordetella_bronchiseptica_ancestor quast_consensus	['1314']
Bordetella_bronchiseptica_0960 quast_strain	['1331']
Bordetella_bronchiseptica_ancestor quast_strain	['1300']
Bordetella_parapertussis_0960 quast_consensus	['1367']
Bordetella_parapertussis_ancestor quast_consensus	['1322']
Bordetella_parapertussis_ancestor quast_strain	['1309']
Bordetella_parapertussis_0960 quast_strain	['1349']
Bordetella_pertussis_ancestor quast_consensus	['1223']
Bordetella_pertussis_0960 quast_consensus	['1322']
Bordetella_pertussis_0960 quast_strain	['1301']
Bordetella_pertussis_ancestor quast_strain	['1213']
Borrelia_burgdorferi_ancestor quast_consensus	['1255']
Borrelia_burgdorferi_0960 quast_consensus	['1255']
Borrelia_burgdorferi_ancestor quast_strain	['1240']
Borrelia_burgdorferi_0960 quast_strain	['1242']
Bradyrhizobium_japonicum_0960 quast_consensus	['1439']
Bradyrhizobium_japonicum_ancestor quast_consensus	['1416']
Bradyrhizobium_japonicum_0960 quast_strain	['1413']
Bradyrhizobium_japonicum_ancestor quast_strain	['1398']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_consensus	['1861']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_strain	['1861']
Buchnera_aphidicola_Baizongia_pistaciae_ancestor quast_consensus	['1966']
Buchnera_aphidicola_Baizongia_pistaciae_ancestor quast_strain	['1966']
Buchnera_aphidicola_Schizaphis_graminum_ancestor quast_consensus	['1991']
Buchnera_aphidicola_Schizaphis_graminum_ancestor quast_strain	['1991']
Caenorhabditis_briggsae_0960 quast_consensus	['1372']
Caenorhabditis_briggsae_ancestor quast_consensus	['1228']
Caenorhabditis_briggsae_0960 quast_strain	['1361']
Caenorhabditis_briggsae_ancestor quast_strain	['1216']
Campylobacter_jejuni_ancestor quast_consensus	['1262']
Campylobacter_jejuni_0960 quast_consensus	['1317']
Campylobacter_jejuni_0960 quast_strain	['1307']
Campylobacter_jejuni_ancestor quast_strain	['1243']
Candidatus_Blochmannia_floridanus_0960 quast_consensus	['1336']
Candidatus_Blochmannia_floridanus_ancestor quast_consensus	['1313']
Candidatus_Blochmannia_floridanus_0960 quast_strain	['1327']
Candidatus_Blochmannia_floridanus_ancestor quast_strain	['1302']
