Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['2075']
Acidobacterium_capsulatum_ATCC_51196_0955 quast_consensus	['2091']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['2060']
Acidobacterium_capsulatum_ATCC_51196_0955 quast_strain	['2089']
Aeropyrum_pernix_ancestor quast_consensus	['2001']
Aeropyrum_pernix_0955 quast_consensus	['2014']
Aeropyrum_pernix_ancestor quast_strain	['2001']
Aeropyrum_pernix_0955 quast_strain	['2016']
Aquifex_aeolicus_ancestor quast_consensus	['1969']
Aquifex_aeolicus_0955 quast_consensus	['1969']
Aquifex_aeolicus_ancestor quast_strain	['1969']
Aquifex_aeolicus_0955 quast_strain	['1969']
Archaeoglobus_fulgidus_ancestor quast_consensus	['2158']
Archaeoglobus_fulgidus_0955 quast_consensus	['2145']
Archaeoglobus_fulgidus_ancestor quast_strain	['2155']
Archaeoglobus_fulgidus_0955 quast_strain	['2143']
Bacillus_anthracis_str._Ames_0955 quast_consensus	['1926']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['1881']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['1878']
Bacillus_anthracis_str._Ames_0955 quast_strain	['1934']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['1860']
Bacillus_cereus_ATCC_10987_0955 quast_consensus	['1884']
Bacillus_cereus_ATCC_10987_0955 quast_strain	['1887']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['1860']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['1989']
Bacillus_cereus_ATCC_14579_0955 quast_consensus	['1946']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['1990']
Bacillus_cereus_ATCC_14579_0955 quast_strain	['1944']
Bacillus_halodurans_ancestor quast_consensus	['1979']
Bacillus_halodurans_0955 quast_consensus	['2021']
Bacillus_halodurans_ancestor quast_strain	['1979']
Bacillus_halodurans_0955 quast_strain	['2021']
Bacillus_subtilis_ancestor quast_consensus	['2090']
Bacillus_subtilis_0955 quast_consensus	['2097']
Bacillus_subtilis_ancestor quast_strain	['2081']
Bacillus_subtilis_0955 quast_strain	['2098']
Bacteroides_thetaiotaomicron_0955 quast_consensus	['2072']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['2061']
Bacteroides_thetaiotaomicron_0955 quast_strain	['2072']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['2071']
Bdellovibrio_bacteriovorus_0955 quast_consensus	['2081']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['2112']
Bdellovibrio_bacteriovorus_0955 quast_strain	['2083']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['2112']
Bifidobacterium_longum_0955 quast_consensus	['2012']
Bifidobacterium_longum_ancestor quast_consensus	['2007']
Bifidobacterium_longum_ancestor quast_strain	['2002']
Bifidobacterium_longum_0955 quast_strain	['2011']
Bordetella_bronchiseptica_0955 quast_consensus	['1789']
Bordetella_bronchiseptica_ancestor quast_consensus	['1760']
Bordetella_bronchiseptica_0955 quast_strain	['1789']
Bordetella_bronchiseptica_ancestor quast_strain	['1760']
Bordetella_parapertussis_ancestor quast_consensus	['1784']
Bordetella_parapertussis_0955 quast_consensus	['1777']
Bordetella_parapertussis_ancestor quast_strain	['1792']
Bordetella_parapertussis_0955 quast_strain	['1776']
Bordetella_pertussis_ancestor quast_consensus	['1711']
Bordetella_pertussis_0955 quast_consensus	['1741']
Bordetella_pertussis_0955 quast_strain	['1741']
Bordetella_pertussis_ancestor quast_strain	['1712']
Borrelia_burgdorferi_ancestor quast_consensus	['1734']
Borrelia_burgdorferi_0955 quast_consensus	['1684']
Borrelia_burgdorferi_0955 quast_strain	['1676']
Borrelia_burgdorferi_ancestor quast_strain	['1734']
Bradyrhizobium_japonicum_0955 quast_consensus	['1954']
Bradyrhizobium_japonicum_ancestor quast_consensus	['1930']
Bradyrhizobium_japonicum_0955 quast_strain	['1953']
