Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['96.382']
Acidobacterium_capsulatum_ATCC_51196_0950 quast_consensus	['96.874']
Acidobacterium_capsulatum_ATCC_51196_0950 quast_strain	['96.744']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['96.096']
Aeropyrum_pernix_ancestor quast_consensus	['96.464']
Aeropyrum_pernix_0950 quast_consensus	['97.078']
Aeropyrum_pernix_0950 quast_strain	['96.716']
Aeropyrum_pernix_ancestor quast_strain	['96.212']
Aquifex_aeolicus_ancestor quast_consensus	['96.792']
Aquifex_aeolicus_0950 quast_consensus	['97.759']
Aquifex_aeolicus_0950 quast_strain	['97.203']
Aquifex_aeolicus_ancestor quast_strain	['96.666']
Archaeoglobus_fulgidus_ancestor quast_consensus	['96.164']
Archaeoglobus_fulgidus_0950 quast_consensus	['96.905']
Archaeoglobus_fulgidus_0950 quast_strain	['96.599']
Archaeoglobus_fulgidus_ancestor quast_strain	['95.807']
Bacillus_anthracis_str._Ames_0950 quast_consensus	['96.533']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['95.860']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['95.621']
Bacillus_anthracis_str._Ames_0950 quast_strain	['96.323']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['94.740']
Bacillus_cereus_ATCC_10987_0950 quast_consensus	['96.191']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['94.484']
Bacillus_cereus_ATCC_10987_0950 quast_strain	['95.946']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['95.020']
Bacillus_cereus_ATCC_14579_0950 quast_consensus	['96.504']
Bacillus_cereus_ATCC_14579_0950 quast_strain	['96.296']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['94.670']
Bacillus_halodurans_ancestor quast_consensus	['93.571']
Bacillus_halodurans_0950 quast_consensus	['97.364']
Bacillus_halodurans_ancestor quast_strain	['93.408']
Bacillus_halodurans_0950 quast_strain	['97.097']
Bacillus_subtilis_ancestor quast_consensus	['96.070']
Bacillus_subtilis_0950 quast_consensus	['97.465']
Bacillus_subtilis_0950 quast_strain	['97.305']
Bacillus_subtilis_ancestor quast_strain	['95.929']
Bacteroides_thetaiotaomicron_0950 quast_consensus	['97.107']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['95.246']
Bacteroides_thetaiotaomicron_0950 quast_strain	['96.912']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['94.998']
Bdellovibrio_bacteriovorus_0950 quast_consensus	['97.605']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['97.520']
Bdellovibrio_bacteriovorus_0950 quast_strain	['97.479']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['97.390']
Bifidobacterium_longum_0950 quast_consensus	['96.938']
Bifidobacterium_longum_ancestor quast_consensus	['94.806']
Bifidobacterium_longum_ancestor quast_strain	['94.666']
Bifidobacterium_longum_0950 quast_strain	['96.647']
Bordetella_bronchiseptica_0950 quast_consensus	['95.988']
Bordetella_bronchiseptica_ancestor quast_consensus	['93.624']
Bordetella_bronchiseptica_ancestor quast_strain	['93.365']
Bordetella_bronchiseptica_0950 quast_strain	['95.751']
Bordetella_parapertussis_ancestor quast_consensus	['94.982']
Bordetella_parapertussis_0950 quast_consensus	['96.699']
Bordetella_parapertussis_0950 quast_strain	['96.458']
Bordetella_parapertussis_ancestor quast_strain	['94.693']
Bordetella_pertussis_ancestor quast_consensus	['89.242']
Bordetella_pertussis_0950 quast_consensus	['95.987']
Bordetella_pertussis_ancestor quast_strain	['88.761']
Bordetella_pertussis_0950 quast_strain	['95.808']
Borrelia_burgdorferi_ancestor quast_consensus	['94.644']
Borrelia_burgdorferi_0950 quast_consensus	['94.936']
Borrelia_burgdorferi_ancestor quast_strain	['94.463']
Borrelia_burgdorferi_0950 quast_strain	['94.453']
Bradyrhizobium_japonicum_0950 quast_consensus	['96.698']
Bradyrhizobium_japonicum_ancestor quast_consensus	['95.537']
Bradyrhizobium_japonicum_0950 quast_strain	['96.452']
Bradyrhizobium_japonicum_ancestor quast_strain	['95.345']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_consensus	['96.277']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_strain	['96.277']
Buchnera_aphidicola_Baizongia_pistaciae_ancestor quast_consensus	['97.708']
Buchnera_aphidicola_Baizongia_pistaciae_ancestor quast_strain	['97.708']
Buchnera_aphidicola_Schizaphis_graminum_0950 quast_consensus	['97.616']
Buchnera_aphidicola_Schizaphis_graminum_0950 quast_strain	['97.616']
Caenorhabditis_briggsae_0950 quast_consensus	['92.974']
Caenorhabditis_briggsae_ancestor quast_consensus	['88.038']
Caenorhabditis_briggsae_0950 quast_strain	['92.745']
Caenorhabditis_briggsae_ancestor quast_strain	['87.797']
Campylobacter_jejuni_0950 quast_consensus	['96.141']
Campylobacter_jejuni_ancestor quast_consensus	['94.212']
