Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['28898']
Acidobacterium_capsulatum_ATCC_51196_0910 quast_consensus	['34679']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['28898']
Acidobacterium_capsulatum_ATCC_51196_0910 quast_strain	['34679']
Aeropyrum_pernix_ancestor quast_consensus	['30089']
Aeropyrum_pernix_0910 quast_consensus	['37378']
Aeropyrum_pernix_ancestor quast_strain	['30089']
Aeropyrum_pernix_0910 quast_strain	['37378']
Aquifex_aeolicus_ancestor quast_consensus	['26129']
Aquifex_aeolicus_0910 quast_consensus	['27411']
Aquifex_aeolicus_ancestor quast_strain	['26129']
Aquifex_aeolicus_0910 quast_strain	['27411']
Archaeoglobus_fulgidus_0910 quast_consensus	['33475']
Archaeoglobus_fulgidus_ancestor quast_consensus	['21144']
Archaeoglobus_fulgidus_ancestor quast_strain	['21144']
Archaeoglobus_fulgidus_0910 quast_strain	['33475']
Bacillus_anthracis_str._Ames_0910 quast_consensus	['27107']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['21858']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['21858']
Bacillus_anthracis_str._Ames_0910 quast_strain	['27107']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['16501']
Bacillus_cereus_ATCC_10987_0910 quast_consensus	['18471']
Bacillus_cereus_ATCC_10987_0910 quast_strain	['18471']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['16501']
Bacillus_cereus_ATCC_14579_0910 quast_consensus	['29550']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['25279']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['25279']
Bacillus_cereus_ATCC_14579_0910 quast_strain	['29550']
Bacillus_halodurans_0910 quast_consensus	['30727']
Bacillus_halodurans_ancestor quast_consensus	['21996']
Bacillus_halodurans_ancestor quast_strain	['21996']
Bacillus_halodurans_0910 quast_strain	['30727']
Bacillus_subtilis_0910 quast_consensus	['36761']
Bacillus_subtilis_ancestor quast_consensus	['34083']
Bacillus_subtilis_ancestor quast_strain	['34083']
Bacillus_subtilis_0910 quast_strain	['36761']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['26375']
Bacteroides_thetaiotaomicron_0910 quast_consensus	['32026']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['26375']
Bacteroides_thetaiotaomicron_0910 quast_strain	['32026']
Bdellovibrio_bacteriovorus_0910 quast_consensus	['32383']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['31714']
Bdellovibrio_bacteriovorus_0910 quast_strain	['32383']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['31714']
Bifidobacterium_longum_ancestor quast_consensus	['23865']
Bifidobacterium_longum_0910 quast_consensus	['31049']
Bifidobacterium_longum_0910 quast_strain	['31049']
Bifidobacterium_longum_ancestor quast_strain	['23865']
Bordetella_bronchiseptica_ancestor quast_consensus	['24099']
Bordetella_bronchiseptica_0910 quast_consensus	['29081']
Bordetella_bronchiseptica_ancestor quast_strain	['24099']
Bordetella_bronchiseptica_0910 quast_strain	['29081']
Bordetella_parapertussis_ancestor quast_consensus	['19672']
Bordetella_parapertussis_0910 quast_consensus	['24189']
Bordetella_parapertussis_ancestor quast_strain	['19672']
Bordetella_parapertussis_0910 quast_strain	['24189']
Bordetella_pertussis_0910 quast_consensus	['22046']
Bordetella_pertussis_ancestor quast_consensus	['11403']
Bordetella_pertussis_0910 quast_strain	['22046']
Bordetella_pertussis_ancestor quast_strain	['11403']
Borrelia_burgdorferi_0910 quast_consensus	['15874']
Borrelia_burgdorferi_ancestor quast_consensus	['14064']
Borrelia_burgdorferi_0910 quast_strain	['14285']
Borrelia_burgdorferi_ancestor quast_strain	['14064']
Bradyrhizobium_japonicum_ancestor quast_consensus	['26054']
Bradyrhizobium_japonicum_0910 quast_consensus	['28684']
Bradyrhizobium_japonicum_ancestor quast_strain	['26054']
Bradyrhizobium_japonicum_0910 quast_strain	['28684']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_consensus	['19444']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_strain	['19444']
Buchnera_aphidicola_Baizongia_pistaciae_0910 quast_consensus	['17928']
Buchnera_aphidicola_Baizongia_pistaciae_0910 quast_strain	['17928']
Buchnera_aphidicola_Schizaphis_graminum_0910 quast_consensus	['19328']
Buchnera_aphidicola_Schizaphis_graminum_0910 quast_strain	['19328']
Caenorhabditis_briggsae_ancestor quast_consensus	['9242']
not_aligned quast_consensus	['942']
Caenorhabditis_briggsae_0910 quast_consensus	['14645']
Caenorhabditis_briggsae_ancestor quast_strain	['9242']
not_aligned quast_strain	['942']
Caenorhabditis_briggsae_0910 quast_strain	['14645']
Campylobacter_jejuni_0910 quast_consensus	['24692']
Campylobacter_jejuni_ancestor quast_consensus	['21242']
Campylobacter_jejuni_ancestor quast_strain	['21242']
Campylobacter_jejuni_0910 quast_strain	['24692']
Candidatus_Blochmannia_floridanus_ancestor quast_consensus	['27536']
Candidatus_Blochmannia_floridanus_0910 quast_consensus	['23239']
Candidatus_Blochmannia_floridanus_ancestor quast_strain	['27536']
Candidatus_Blochmannia_floridanus_0910 quast_strain	['23239']
Caulobacter_vibrioides_0910 quast_consensus	['25972']
Caulobacter_vibrioides_ancestor quast_consensus	['20004']
Caulobacter_vibrioides_ancestor quast_strain	['20004']
Caulobacter_vibrioides_0910 quast_strain	['25972']
Chlamydia_muridarum_0910 quast_consensus	['29709']
Chlamydia_muridarum_ancestor quast_consensus	['25526']
Chlamydia_muridarum_0910 quast_strain	['29709']
Chlamydia_muridarum_ancestor quast_strain	['25526']
Chlamydia_trachomatis_ancestor quast_consensus	['38849']
Chlamydia_trachomatis_0910 quast_consensus	['34345']
Chlamydia_trachomatis_0910 quast_strain	['34345']
Chlamydia_trachomatis_ancestor quast_strain	['38849']
Chlamydophila_caviae_ancestor quast_consensus	['28053']
Chlamydophila_caviae_0910 quast_consensus	['27377']
Chlamydophila_caviae_0910 quast_strain	['27377']
Chlamydophila_caviae_ancestor quast_strain	['28053']
Chlamydophila_pneumoniae_AR39_0910 quast_consensus	['15634']
Chlamydophila_pneumoniae_AR39_ancestor quast_consensus	['15850']
Chlamydophila_pneumoniae_AR39_0910 quast_strain	['15634']
Chlamydophila_pneumoniae_AR39_ancestor quast_strain	['15850']
Chlamydophila_pneumoniae_CWL029_0910 quast_consensus	['28246']
Chlamydophila_pneumoniae_CWL029_ancestor quast_consensus	['30541']
Chlamydophila_pneumoniae_CWL029_ancestor quast_strain	['30541']
Chlamydophila_pneumoniae_CWL029_0910 quast_strain	['28246']
Chlamydophila_pneumoniae_TW-183_ancestor quast_consensus	['33595']
Chlamydophila_pneumoniae_TW-183_0910 quast_consensus	['30133']
Chlamydophila_pneumoniae_TW-183_0910 quast_strain	['30133']
Chlamydophila_pneumoniae_TW-183_ancestor quast_strain	['33595']
Chlorobaculum_tepidum_0910 quast_consensus	['31560']
Chlorobaculum_tepidum_ancestor quast_consensus	['26318']
Chlorobaculum_tepidum_0910 quast_strain	['31560']
Chlorobaculum_tepidum_ancestor quast_strain	['26318']
Chromobacterium_violaceum_0910 quast_consensus	['28380']
Chromobacterium_violaceum_ancestor quast_consensus	['23785']
Chromobacterium_violaceum_0910 quast_strain	['28380']
Chromobacterium_violaceum_ancestor quast_strain	['23785']
Clostridium_acetobutylicum_ancestor quast_consensus	['18635']
Clostridium_acetobutylicum_0910 quast_consensus	['20531']
Clostridium_acetobutylicum_0910 quast_strain	['20531']
Clostridium_acetobutylicum_ancestor quast_strain	['18635']
Clostridium_perfringens_ancestor quast_consensus	['18760']
Clostridium_perfringens_0910 quast_consensus	['21149']
Clostridium_perfringens_ancestor quast_strain	['18760']
Clostridium_perfringens_0910 quast_strain	['21149']
Clostridium_tetani_ancestor quast_consensus	['23094']
Clostridium_tetani_0910 quast_consensus	['23336']
Clostridium_tetani_ancestor quast_strain	['23094']
Clostridium_tetani_0910 quast_strain	['23336']
Corynebacterium_diphtheriae_0910 quast_consensus	['40554']
Corynebacterium_diphtheriae_ancestor quast_consensus	['30740']
Corynebacterium_diphtheriae_0910 quast_strain	['40554']
Corynebacterium_diphtheriae_ancestor quast_strain	['30740']
Corynebacterium_efficiens_0910 quast_consensus	['28911']
Corynebacterium_efficiens_ancestor quast_consensus	['25483']
Corynebacterium_efficiens_0910 quast_strain	['28911']
Corynebacterium_efficiens_ancestor quast_strain	['25483']
Corynebacterium_glutamicum_ancestor quast_consensus	['26582']
Corynebacterium_glutamicum_0910 quast_consensus	['30993']
Corynebacterium_glutamicum_0910 quast_strain	['30993']
Corynebacterium_glutamicum_ancestor quast_strain	['26582']
Corynebacterium_glutamicum_ATCC_13032_0910 quast_consensus	['34992']
Corynebacterium_glutamicum_ATCC_13032_ancestor quast_consensus	['26003']
Corynebacterium_glutamicum_ATCC_13032_0910 quast_strain	['34992']
Corynebacterium_glutamicum_ATCC_13032_ancestor quast_strain	['26003']
Coxiella_burnetii_ancestor quast_consensus	['14331']
Coxiella_burnetii_0910 quast_consensus	['28963']
Coxiella_burnetii_ancestor quast_strain	['14331']
Coxiella_burnetii_0910 quast_strain	['28963']
Cyanidioschyzon_merolae_ancestor quast_consensus	['15647']
Cyanidioschyzon_merolae_0910 quast_consensus	['37039']
Cyanidioschyzon_merolae_ancestor quast_strain	['15647']
Cyanidioschyzon_merolae_0910 quast_strain	['37039']
Dehalococcoides_ethenogenes_195_0910 quast_consensus	['36323']
Dehalococcoides_ethenogenes_195_ancestor quast_consensus	['33414']
Dehalococcoides_ethenogenes_195_0910 quast_strain	['36323']
Dehalococcoides_ethenogenes_195_ancestor quast_strain	['33414']
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_ancestor quast_consensus	['25477']
Desulfovibrio_vulgaris_subsp._vulgaris_str._Hildenborough_ancestor quast_strain	['25477']
Enterococcus_faecalis_ancestor quast_consensus	['21765']
