Acidobacterium_capsulatum_ATCC_51196_0945 quast_consensus	['3849']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['3653']
Acidobacterium_capsulatum_ATCC_51196_0945 quast_strain	['3842']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['3652']
Aeropyrum_pernix_0945 quast_consensus	['3612']
Aeropyrum_pernix_ancestor quast_consensus	['3433']
Aeropyrum_pernix_0945 quast_strain	['3612']
Aeropyrum_pernix_ancestor quast_strain	['3383']
Aquifex_aeolicus_0945 quast_consensus	['3568']
Aquifex_aeolicus_ancestor quast_consensus	['3544']
Aquifex_aeolicus_0945 quast_strain	['3568']
Aquifex_aeolicus_ancestor quast_strain	['3545']
Archaeoglobus_fulgidus_0945 quast_consensus	['3773']
Archaeoglobus_fulgidus_ancestor quast_consensus	['3525']
Archaeoglobus_fulgidus_ancestor quast_strain	['3518']
Archaeoglobus_fulgidus_0945 quast_strain	['3773']
Bacillus_anthracis_str._Ames_0945 quast_consensus	['3306']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['3304']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['3304']
Bacillus_anthracis_str._Ames_0945 quast_strain	['3305']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['2974']
Bacillus_cereus_ATCC_10987_0945 quast_consensus	['3018']
Bacillus_cereus_ATCC_10987_0945 quast_strain	['3016']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['2974']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['3291']
Bacillus_cereus_ATCC_14579_0945 quast_consensus	['3396']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['3291']
Bacillus_cereus_ATCC_14579_0945 quast_strain	['3401']
Bacillus_halodurans_0945 quast_consensus	['3586']
Bacillus_halodurans_ancestor quast_consensus	['3342']
Bacillus_halodurans_ancestor quast_strain	['3342']
Bacillus_halodurans_0945 quast_strain	['3587']
Bacillus_subtilis_ancestor quast_consensus	['3492']
Bacillus_subtilis_0945 quast_consensus	['3718']
Bacillus_subtilis_ancestor quast_strain	['3492']
Bacillus_subtilis_0945 quast_strain	['3718']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['3694']
Bacteroides_thetaiotaomicron_0945 quast_consensus	['3735']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['3694']
Bacteroides_thetaiotaomicron_0945 quast_strain	['3735']
Bdellovibrio_bacteriovorus_0945 quast_consensus	['3906']
