strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Campylobacter_jejuni	444.0	461.0	461.0	444.0
Shigella_flexneri_2a_str._2457T	1181.0	1041.0	1040.0	1181.0
Porphyromonas_gingivalis	618.0	548.0	550.0	617.0
Corynebacterium_diphtheriae	554.0	554.0	524.0	523.0
Photorhabdus_luminescens_subsp._laumondii	2985.0	NA	2978.0	NA
Oceanobacillus_iheyensis	910.0	935.0	936.0	910.0
Enterococcus_faecalis	783.0	813.0	785.0	813.0
Tropheryma_whipplei_str._Twist	274.0	226.0	226.0	274.0
Prochlorococcus_marinus_subsp._pastoris_str._CCMP1986	897.0	NA	896.0	NA
Thermoplasma_acidophilum	359.0	358.0	362.0	362.0
Fibrobacter_succinogenes_subsp._succinogenes_S85	1602.0	NA	1605.0	NA
Sulfolobus_tokodaii	753.0	836.0	756.0	836.0
Chromobacterium_violaceum	1245.0	1244.0	1209.0	1214.0
Neisseria_meningitidis_serogroup_A	680.0	488.0	680.0	488.0
Neisseria_meningitidis_serogroup_B	696.0	506.0	505.0	696.0
Mycoplasma_pneumoniae	196.0	196.0	243.0	243.0
Bifidobacterium_longum	545.0	571.0	546.0	571.0
Synechocystis_sp._PCC_6803	845.0	794.0	796.0	844.0
Pyrococcus_horikoshii	403.0	395.0	396.0	402.0
Bordetella_parapertussis	1301.0	1337.0	1335.0	1300.0
Mycobacterium_leprae	781.0	853.0	780.0	853.0
Thermotoga_maritima	430.0	430.0	449.0	449.0
Streptococcus_agalactiae_serogroup_V	521.0	522.0	545.0	545.0
Lactobacillus_plantarum	782.0	782.0	746.0	746.0
Listeria_monocytogenes	719.0	714.0	714.0	716.0
Helicobacter_pylori	427.0	466.0	427.0	467.0
Methanosarcina_mazei	1144.0	1003.0	999.0	1144.0
Chlorobaculum_tepidum	545.0	503.0	545.0	506.0
Chlamydophila_caviae	296.0	289.0	296.0	289.0
Solibacter_usitatus_Ellin6076	2521.0	2417.0	2520.0	2415.0
Caenorhabditis_briggsae	4332.0	5108.0	5105.0	4326.0
Prochlorococcus_marinus_str._MIT_9313	543.0	520.0	545.0	522.0
Mycoplasma_mobile_163K	262.0	276.0	276.0	262.0
Tropheryma_whipplei_TW0827	273.0	275.0	220.0	221.0
Chlamydia_trachomatis	266.0	262.0	266.0	262.0
Methanopyrus_kandleri	402.0	411.0	402.0	412.0
Pseudomonas_syringae_pv._tomato	1531.0	1457.0	1528.0	1456.0
Shigella_flexneri	1220.0	1052.0	1220.0	1051.0
Bacillus_anthracis_str._Ames	1307.0	1309.0	1306.0	1307.0
Gloeobacter_violaceus	1224.0	1158.0	1156.0	1224.0
Methanothermobacter_thermautotrophicus_str._Delta_H	NA	792.0	NA	792.0
Rickettsia_conorii	339.0	340.0	340.0	341.0
Leishmania_major	505.0	503.0	582.0	585.0
Thermoplasma_volcanium	397.0	394.0	372.0	373.0
Pseudomonas_aeruginosa	2009.0	1915.0	2007.0	1913.0
Helicobacter_hepaticus	438.0	423.0	421.0	440.0
Streptococcus_agalactiae_serogroup_III	590.0	583.0	583.0	590.0
Mycoplasma_genitalium	180.0	162.0	162.0	180.0
Haemophilus_influenzae	524.0	521.0	521.0	524.0
Pasteurella_multocida	542.0	555.0	556.0	542.0
Prochlorococcus_marinus	605.0	652.0	653.0	607.0
Corynebacterium_glutamicum	767.0	733.0	733.0	767.0
Archaeoglobus_fulgidus	528.0	525.0	569.0	568.0
Bacillus_subtilis	935.0	932.0	933.0	933.0
Staphylococcus_aureus_subsp._aureus_N315	1541.0	NA	1543.0	NA
Corynebacterium_efficiens	760.0	767.0	761.0	768.0
Geobacter_sulfurreducens	912.0	876.0	874.0	909.0
Yersinia_pestis_KIM	1023.0	1149.0	1149.0	1022.0
Bacillus_cereus_ATCC_10987	1481.0	1480.0	1504.0	1507.0
