strain	ancestor consensus	evolved consensus	ancestor strain	evolved strain
Campylobacter_jejuni	114.0	79.0	114.0	79.0
Shigella_flexneri_2a_str._2457T	443.0	172.0	172.0	443.0
Porphyromonas_gingivalis	98.0	98.0	212.0	212.0
Corynebacterium_diphtheriae	75.0	121.0	75.0	121.0
Photorhabdus_luminescens_subsp._laumondii	858.0	NA	858.0	NA
Chlorobaculum_tepidum	77.0	109.0	77.0	109.0
Enterococcus_faecalis	125.0	125.0	181.0	181.0
Tropheryma_whipplei_str._Twist	40.0	106.0	40.0	106.0
Bordetella_parapertussis	208.0	208.0	273.0	273.0
Thermoplasma_acidophilum	65.0	61.0	61.0	65.0
Fibrobacter_succinogenes_subsp._succinogenes_S85	333.0	NA	333.0	NA
Sulfolobus_tokodaii	241.0	126.0	241.0	126.0
Chromobacterium_violaceum	258.0	196.0	258.0	196.0
Neisseria_meningitidis_serogroup_A	325.0	82.0	325.0	82.0
Neisseria_meningitidis_serogroup_B	346.0	87.0	87.0	346.0
Mycoplasma_pneumoniae	28.0	88.0	28.0	88.0
Bifidobacterium_longum	96.0	132.0	96.0	132.0
Synechocystis_sp._PCC_6803	121.0	121.0	184.0	184.0
Pyrococcus_horikoshii	74.0	50.0	50.0	74.0
Mycobacterium_leprae	126.0	236.0	236.0	126.0
Thermotoga_maritima	68.0	109.0	109.0	68.0
Streptococcus_agalactiae_serogroup_V	68.0	106.0	106.0	68.0
Lactobacillus_plantarum	169.0	169.0	118.0	118.0
Listeria_monocytogenes	155.0	155.0	133.0	133.0
Helicobacter_pylori	138.0	138.0	88.0	88.0
Methanosarcina_mazei	143.0	143.0	359.0	359.0
Oceanobacillus_iheyensis	192.0	145.0	145.0	192.0
Chlamydophila_caviae	64.0	61.0	64.0	61.0
Solibacter_usitatus_Ellin6076	401.0	401.0	599.0	599.0
Shigella_flexneri	477.0	477.0	181.0	181.0
Prochlorococcus_marinus_str._MIT_9313	128.0	84.0	84.0	128.0
Mycoplasma_mobile_163K	50.0	72.0	72.0	50.0
Tropheryma_whipplei_TW0827	105.0	105.0	42.0	42.0
Chlamydia_trachomatis	38.0	33.0	38.0	33.0
Methanopyrus_kandleri	73.0	81.0	81.0	73.0
Pseudomonas_syringae_pv._tomato	262.0	430.0	430.0	262.0
Caenorhabditis_briggsae	1527.0	2603.0	1527.0	2603.0
Bacillus_anthracis_str._Ames	204.0	233.0	233.0	204.0
Gloeobacter_violaceus	301.0	301.0	197.0	197.0
Methanothermobacter_thermautotrophicus_str._Delta_H	NA	149.0	NA	149.0
Rickettsia_conorii	59.0	59.0	63.0	63.0
Leishmania_major	214.0	70.0	70.0	214.0
Thermoplasma_volcanium	58.0	97.0	97.0	58.0
Pseudomonas_aeruginosa	521.0	296.0	521.0	296.0
Helicobacter_hepaticus	93.0	69.0	93.0	69.0
Streptococcus_agalactiae_serogroup_III	154.0	154.0	110.0	110.0
Mycoplasma_genitalium	23.0	23.0	41.0	41.0
Haemophilus_influenzae	140.0	173.0	173.0	140.0
Pasteurella_multocida	88.0	111.0	111.0	88.0
Prochlorococcus_marinus	107.0	178.0	178.0	107.0
Corynebacterium_glutamicum	117.0	117.0	187.0	187.0
Archaeoglobus_fulgidus	122.0	72.0	122.0	72.0
Bacillus_subtilis	159.0	139.0	159.0	139.0
Staphylococcus_aureus_subsp._aureus_N315	352.0	NA	352.0	NA
Corynebacterium_efficiens	129.0	177.0	177.0	129.0
Geobacter_sulfurreducens	195.0	195.0	137.0	137.0
Yersinia_pestis_KIM	357.0	171.0	357.0	171.0
Bacillus_cereus_ATCC_10987	411.0	466.0	466.0	411.0
Pseudomonas_putida_KT2440	235.0	235.0	344.0	344.0
Sinorhizobium_meliloti	159.0	237.0	159.0	237.0
Lactobacillus_johnsonii	127.0	127.0	88.0	88.0
Chlamydophila_pneumoniae_CWL029	46.0	53.0	53.0	46.0
Streptomyces_coelicolor	623.0	498.0	498.0	623.0
Streptomyces_avermitilis	645.0	645.0	485.0	485.0
Dehalococcoides_ethenogenes_195	79.0	62.0	62.0	79.0
Rickettsia_prowazekii	78.0	71.0	78.0	71.0
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis	NA	88.0	NA	88.0
Synechococcus_sp._WH_8102	75.0	106.0	106.0	75.0
Nitrosomonas_europaea	100.0	199.0	100.0	199.0
Mycoplasma_penetrans	135.0	135.0	82.0	82.0
Rhodopseudomonas_palustris	228.0	252.0	228.0	252.0
Chlamydophila_pneumoniae_AR39	102.0	113.0	113.0	102.0
Escherichia_coli	306.0	189.0	306.0	189.0
Xylella_fastidiosa_Temecula1	232.0	101.0	232.0	101.0
Treponema_denticola	111.0	185.0	185.0	111.0
Helicobacter_pylori_J99	65.0	121.0	121.0	65.0
Bacillus_cereus_ATCC_14579	297.0	229.0	229.0	297.0
Mycobacterium_avium_subsp._paratuberculosis	550.0	NA	550.0	NA
Sulfolobus_solfataricus	107.0	107.0	341.0	341.0
Lactococcus_lactis_subsp._lactis	187.0	106.0	106.0	187.0
Xanthomonas_axonopodis_pv._citri	218.0	218.0	285.0	285.0
Borrelia_burgdorferi	81.0	85.0	85.0	81.0
Staphylococcus_aureus_subsp._aureus_MW2	360.0	NA	360.0	NA
Bordetella_bronchiseptica	248.0	248.0	335.0	335.0
Mycobacterium_tuberculosis_CDC1551	405.0	405.0	299.0	299.0
Buchnera_aphidicola_Schizaphis_graminum	NA	269.0	NA	269.0
Haemophilus_ducreyi	83.0	107.0	83.0	107.0
Mycobacterium_tuberculosis_H37Rv	197.0	310.0	310.0	197.0
Clostridium_tetani	189.0	157.0	157.0	189.0
Pyrococcus_furiosus	82.0	82.0	134.0	134.0
Acidobacterium_capsulatum_ATCC_51196	197.0	143.0	197.0	143.0
Xanthomonas_campestris_pv._campestris	224.0	312.0	312.0	224.0
