Acidobacterium_capsulatum_ATCC_51196_0945 quast_consensus	['1559']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['1602']
Acidobacterium_capsulatum_ATCC_51196_0945 quast_strain	['1556']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['1597']
Aeropyrum_pernix_0945 quast_consensus	['677']
Aeropyrum_pernix_ancestor quast_consensus	['697']
Aeropyrum_pernix_0945 quast_strain	['672']
Aeropyrum_pernix_ancestor quast_strain	['692']
Aquifex_aeolicus_0945 quast_consensus	['587']
Aquifex_aeolicus_ancestor quast_consensus	['607']
Aquifex_aeolicus_0945 quast_strain	['586']
Aquifex_aeolicus_ancestor quast_strain	['606']
Archaeoglobus_fulgidus_0945 quast_consensus	['865']
Archaeoglobus_fulgidus_ancestor quast_consensus	['898']
Archaeoglobus_fulgidus_ancestor quast_strain	['896']
Archaeoglobus_fulgidus_0945 quast_strain	['861']
Bacillus_anthracis_str._Ames_0945 quast_consensus	['2184']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['2190']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['2180']
Bacillus_anthracis_str._Ames_0945 quast_strain	['2175']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['2355']
Bacillus_cereus_ATCC_10987_0945 quast_consensus	['2353']
Bacillus_cereus_ATCC_10987_0945 quast_strain	['2344']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['2345']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['2264']
Bacillus_cereus_ATCC_14579_0945 quast_consensus	['2245']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['2261']
Bacillus_cereus_ATCC_14579_0945 quast_strain	['2242']
Bacillus_halodurans_0945 quast_consensus	['1649']
Bacillus_halodurans_ancestor quast_consensus	['1679']
Bacillus_halodurans_ancestor quast_strain	['1673']
Bacillus_halodurans_0945 quast_strain	['1646']
Bacillus_subtilis_ancestor quast_consensus	['1531']
Bacillus_subtilis_0945 quast_consensus	['1546']
Bacillus_subtilis_ancestor quast_strain	['1529']
Bacillus_subtilis_0945 quast_strain	['1541']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['2469']
Bacteroides_thetaiotaomicron_0945 quast_consensus	['2455']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['2465']
Bacteroides_thetaiotaomicron_0945 quast_strain	['2444']
Bdellovibrio_bacteriovorus_0945 quast_consensus	['1397']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['1406']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['1401']
Bdellovibrio_bacteriovorus_0945 quast_strain	['1393']
Bifidobacterium_longum_ancestor quast_consensus	['920']
Bifidobacterium_longum_0945 quast_consensus	['914']
Bifidobacterium_longum_0945 quast_strain	['912']
Bifidobacterium_longum_ancestor quast_strain	['915']
Bordetella_bronchiseptica_0945 quast_consensus	['2356']
Bordetella_bronchiseptica_ancestor quast_consensus	['2374']
Bordetella_bronchiseptica_ancestor quast_strain	['2368']
Bordetella_bronchiseptica_0945 quast_strain	['2348']
Bordetella_parapertussis_0945 quast_consensus	['2096']
Bordetella_parapertussis_ancestor quast_consensus	['2119']
Bordetella_parapertussis_0945 quast_strain	['2088']
Bordetella_parapertussis_ancestor quast_strain	['2107']
Bordetella_pertussis_ancestor quast_consensus	['1887']
Bordetella_pertussis_0945 quast_consensus	['1945']
Bordetella_pertussis_0945 quast_strain	['1939']
Bordetella_pertussis_ancestor quast_strain	['1880']
Borrelia_burgdorferi_ancestor quast_consensus	['451']
Borrelia_burgdorferi_0945 quast_consensus	['465']
Borrelia_burgdorferi_ancestor quast_strain	['450']
Borrelia_burgdorferi_0945 quast_strain	['463']
Bradyrhizobium_japonicum_ancestor quast_consensus	['3898']
Bradyrhizobium_japonicum_0945 quast_consensus	['3842']
Bradyrhizobium_japonicum_ancestor quast_strain	['3882']
Bradyrhizobium_japonicum_0945 quast_strain	['3829']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_consensus	['633']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_strain	['631']
Buchnera_aphidicola_Baizongia_pistaciae_ancestor quast_consensus	['559']
