Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['98.776']
Acidobacterium_capsulatum_ATCC_51196_0930 quast_consensus	['99.491']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['98.776']
Acidobacterium_capsulatum_ATCC_51196_0930 quast_strain	['99.308']
Aeropyrum_pernix_ancestor quast_consensus	['99.551']
Aeropyrum_pernix_0930 quast_consensus	['99.622']
Aeropyrum_pernix_ancestor quast_strain	['99.551']
Aeropyrum_pernix_0930 quast_strain	['99.622']
Aquifex_aeolicus_ancestor quast_consensus	['98.871']
Aquifex_aeolicus_0930 quast_consensus	['99.699']
Aquifex_aeolicus_ancestor quast_strain	['98.871']
Aquifex_aeolicus_0930 quast_strain	['99.518']
Archaeoglobus_fulgidus_0930 quast_consensus	['99.731']
Archaeoglobus_fulgidus_ancestor quast_consensus	['98.828']
Archaeoglobus_fulgidus_ancestor quast_strain	['98.828']
Archaeoglobus_fulgidus_0930 quast_strain	['99.731']
Bacillus_anthracis_str._Ames_0930 quast_consensus	['99.713']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['98.453']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['98.453']
Bacillus_anthracis_str._Ames_0930 quast_strain	['99.690']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['97.892']
Bacillus_cereus_ATCC_10987_0930 quast_consensus	['99.209']
Bacillus_cereus_ATCC_10987_0930 quast_strain	['99.168']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['97.613']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['97.851']
Bacillus_cereus_ATCC_14579_0930 quast_consensus	['99.548']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['97.742']
Bacillus_cereus_ATCC_14579_0930 quast_strain	['99.533']
Bacillus_halodurans_ancestor quast_consensus	['96.035']
Bacillus_halodurans_0930 quast_consensus	['99.797']
Bacillus_halodurans_ancestor quast_strain	['95.995']
Bacillus_halodurans_0930 quast_strain	['99.797']
Bacillus_subtilis_ancestor quast_consensus	['98.118']
Bacillus_subtilis_0930 quast_consensus	['99.192']
Bacillus_subtilis_ancestor quast_strain	['97.996']
Bacillus_subtilis_0930 quast_strain	['99.192']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['97.738']
