Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['197']
Acidobacterium_capsulatum_ATCC_51196_0900 quast_consensus	['143']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['197']
Acidobacterium_capsulatum_ATCC_51196_0900 quast_strain	['143']
Aeropyrum_pernix_ancestor quast_consensus	['74']
Aeropyrum_pernix_0900 quast_consensus	['57']
Aeropyrum_pernix_ancestor quast_strain	['74']
Aeropyrum_pernix_0900 quast_strain	['57']
Aquifex_aeolicus_ancestor quast_consensus	['76']
Aquifex_aeolicus_0900 quast_consensus	['54']
Aquifex_aeolicus_ancestor quast_strain	['76']
Aquifex_aeolicus_0900 quast_strain	['54']
Archaeoglobus_fulgidus_0900 quast_consensus	['72']
Archaeoglobus_fulgidus_ancestor quast_consensus	['122']
Archaeoglobus_fulgidus_ancestor quast_strain	['122']
Archaeoglobus_fulgidus_0900 quast_strain	['72']
Bacillus_anthracis_str._Ames_0900 quast_consensus	['204']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['233']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['233']
Bacillus_anthracis_str._Ames_0900 quast_strain	['204']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['466']
Bacillus_cereus_ATCC_10987_0900 quast_consensus	['411']
Bacillus_cereus_ATCC_10987_0900 quast_strain	['411']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['466']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['297']
Bacillus_cereus_ATCC_14579_0900 quast_consensus	['229']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['297']
Bacillus_cereus_ATCC_14579_0900 quast_strain	['229']
Bacillus_halodurans_ancestor quast_consensus	['281']
Bacillus_halodurans_0900 quast_consensus	['168']
Bacillus_halodurans_ancestor quast_strain	['281']
Bacillus_halodurans_0900 quast_strain	['168']
Bacillus_subtilis_ancestor quast_consensus	['159']
Bacillus_subtilis_0900 quast_consensus	['139']
Bacillus_subtilis_ancestor quast_strain	['159']
Bacillus_subtilis_0900 quast_strain	['139']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['347']
Bacteroides_thetaiotaomicron_0900 quast_consensus	['242']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['347']
Bacteroides_thetaiotaomicron_0900 quast_strain	['242']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['143']
Bdellovibrio_bacteriovorus_0900 quast_consensus	['142']
