Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['3424']
Acidobacterium_capsulatum_ATCC_51196_0965 quast_consensus	['3443']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['3344']
Acidobacterium_capsulatum_ATCC_51196_0965 quast_strain	['3333']
Aeropyrum_pernix_ancestor quast_consensus	['1386']
Aeropyrum_pernix_0965 quast_consensus	['1395']
Aeropyrum_pernix_ancestor quast_strain	['1352']
Aeropyrum_pernix_0965 quast_strain	['1347']
Aquifex_aeolicus_ancestor quast_consensus	['1337']
Aquifex_aeolicus_0965 quast_consensus	['1349']
Aquifex_aeolicus_ancestor quast_strain	['1299']
Aquifex_aeolicus_0965 quast_strain	['1313']
Archaeoglobus_fulgidus_ancestor quast_consensus	['1919']
Archaeoglobus_fulgidus_0965 quast_consensus	['1925']
Archaeoglobus_fulgidus_0965 quast_strain	['1857']
Archaeoglobus_fulgidus_ancestor quast_strain	['1864']
not_aligned quast_consensus	['1']
Bacillus_anthracis_str._Ames_0965 quast_consensus	['4469']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['4390']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['4250']
not_aligned quast_strain	['1']
Bacillus_anthracis_str._Ames_0965 quast_strain	['4327']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['4383']
Bacillus_cereus_ATCC_10987_0965 quast_consensus	['4439']
Bacillus_cereus_ATCC_10987_0965 quast_strain	['4281']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['4235']
Bacillus_cereus_ATCC_14579_0965 quast_consensus	['4601']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['4568']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['4406']
Bacillus_cereus_ATCC_14579_0965 quast_strain	['4469']
Bacillus_halodurans_0965 quast_consensus	['3510']
Bacillus_halodurans_ancestor quast_consensus	['3406']
Bacillus_halodurans_ancestor quast_strain	['3318']
Bacillus_halodurans_0965 quast_strain	['3409']
Bacillus_subtilis_0965 quast_consensus	['3326']
Bacillus_subtilis_ancestor quast_consensus	['3257']
Bacillus_subtilis_ancestor quast_strain	['3149']
Bacillus_subtilis_0965 quast_strain	['3246']
Bacteroides_thetaiotaomicron_0965 quast_consensus	['5422']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['5312']
