Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['958']
Acidobacterium_capsulatum_ATCC_51196_0935 quast_consensus	['919']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['957']
Acidobacterium_capsulatum_ATCC_51196_0935 quast_strain	['917']
Aeropyrum_pernix_ancestor quast_consensus	['413']
Aeropyrum_pernix_0935 quast_consensus	['392']
Aeropyrum_pernix_ancestor quast_strain	['413']
Aeropyrum_pernix_0935 quast_strain	['391']
Aquifex_aeolicus_ancestor quast_consensus	['390']
Aquifex_aeolicus_0935 quast_consensus	['375']
Aquifex_aeolicus_ancestor quast_strain	['390']
Aquifex_aeolicus_0935 quast_strain	['375']
Archaeoglobus_fulgidus_0935 quast_consensus	['528']
Archaeoglobus_fulgidus_ancestor quast_consensus	['569']
Archaeoglobus_fulgidus_0935 quast_strain	['525']
Archaeoglobus_fulgidus_ancestor quast_strain	['568']
Bacillus_anthracis_str._Ames_0935 quast_consensus	['1309']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['1307']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['1306']
Bacillus_anthracis_str._Ames_0935 quast_strain	['1307']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['1507']
Bacillus_cereus_ATCC_10987_0935 quast_consensus	['1481']
Bacillus_cereus_ATCC_10987_0935 quast_strain	['1480']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['1504']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['1366']
Bacillus_cereus_ATCC_14579_0935 quast_consensus	['1341']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['1365']
Bacillus_cereus_ATCC_14579_0935 quast_strain	['1339']
Bacillus_halodurans_ancestor quast_consensus	['1007']
Bacillus_halodurans_0935 quast_consensus	['960']
Bacillus_halodurans_ancestor quast_strain	['1005']
Bacillus_halodurans_0935 quast_strain	['960']
Bacillus_subtilis_ancestor quast_consensus	['935']
Bacillus_subtilis_0935 quast_consensus	['933']
Bacillus_subtilis_ancestor quast_strain	['932']
Bacillus_subtilis_0935 quast_strain	['933']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['1495']
Bacteroides_thetaiotaomicron_0935 quast_consensus	['1453']
Bacteroides_thetaiotaomicron_0935 quast_strain	['1450']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['1490']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['802']
Bdellovibrio_bacteriovorus_0935 quast_consensus	['789']
Bdellovibrio_bacteriovorus_0935 quast_strain	['788']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['799']
Bifidobacterium_longum_ancestor quast_consensus	['571']
Bifidobacterium_longum_0935 quast_consensus	['546']
Bifidobacterium_longum_ancestor quast_strain	['571']
Bifidobacterium_longum_0935 quast_strain	['545']
Bordetella_bronchiseptica_0935 quast_consensus	['1450']
Bordetella_bronchiseptica_ancestor quast_consensus	['1491']
Bordetella_bronchiseptica_ancestor quast_strain	['1486']
Bordetella_bronchiseptica_0935 quast_strain	['1446']
Bordetella_parapertussis_ancestor quast_consensus	['1337']
Bordetella_parapertussis_0935 quast_consensus	['1301']
Bordetella_parapertussis_ancestor quast_strain	['1335']
Bordetella_parapertussis_0935 quast_strain	['1300']
Bordetella_pertussis_ancestor quast_consensus	['1255']
Bordetella_pertussis_0935 quast_consensus	['1208']
Bordetella_pertussis_ancestor quast_strain	['1251']
Bordetella_pertussis_0935 quast_strain	['1204']
Borrelia_burgdorferi_0935 quast_consensus	['304']
Borrelia_burgdorferi_ancestor quast_consensus	['307']
Borrelia_burgdorferi_0935 quast_strain	['303']
Borrelia_burgdorferi_ancestor quast_strain	['306']
Bradyrhizobium_japonicum_ancestor quast_consensus	['2356']
Bradyrhizobium_japonicum_0935 quast_consensus	['2252']
Bradyrhizobium_japonicum_0935 quast_strain	['2250']
Bradyrhizobium_japonicum_ancestor quast_strain	['2353']
