Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['98.853']
Acidobacterium_capsulatum_ATCC_51196_0935 quast_consensus	['99.458']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['98.853']
Acidobacterium_capsulatum_ATCC_51196_0935 quast_strain	['99.443']
Aeropyrum_pernix_ancestor quast_consensus	['99.372']
Aeropyrum_pernix_0935 quast_consensus	['98.718']
Aeropyrum_pernix_ancestor quast_strain	['99.372']
Aeropyrum_pernix_0935 quast_strain	['98.558']
Aquifex_aeolicus_ancestor quast_consensus	['98.537']
Aquifex_aeolicus_0935 quast_consensus	['99.541']
Aquifex_aeolicus_ancestor quast_strain	['98.537']
Aquifex_aeolicus_0935 quast_strain	['99.541']
Archaeoglobus_fulgidus_0935 quast_consensus	['99.252']
Archaeoglobus_fulgidus_ancestor quast_consensus	['98.496']
Archaeoglobus_fulgidus_0935 quast_strain	['99.027']
Archaeoglobus_fulgidus_ancestor quast_strain	['98.496']
Bacillus_anthracis_str._Ames_0935 quast_consensus	['99.321']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['98.181']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['98.170']
Bacillus_anthracis_str._Ames_0935 quast_strain	['99.166']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['97.625']
Bacillus_cereus_ATCC_10987_0935 quast_consensus	['98.877']
Bacillus_cereus_ATCC_10987_0935 quast_strain	['98.846']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['97.571']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['97.672']
Bacillus_cereus_ATCC_14579_0935 quast_consensus	['99.221']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['97.615']
Bacillus_cereus_ATCC_14579_0935 quast_strain	['99.148']
Bacillus_halodurans_ancestor quast_consensus	['95.845']
Bacillus_halodurans_0935 quast_consensus	['99.610']
Bacillus_halodurans_ancestor quast_strain	['95.619']
Bacillus_halodurans_0935 quast_strain	['99.610']
Bacillus_subtilis_ancestor quast_consensus	['97.566']
Bacillus_subtilis_0935 quast_consensus	['99.234']
Bacillus_subtilis_ancestor quast_strain	['97.423']
Bacillus_subtilis_0935 quast_strain	['99.234']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['97.428']
Bacteroides_thetaiotaomicron_0935 quast_consensus	['99.139']
Bacteroides_thetaiotaomicron_0935 quast_strain	['99.059']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['97.306']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['99.294']
Bdellovibrio_bacteriovorus_0935 quast_consensus	['99.172']
Bdellovibrio_bacteriovorus_0935 quast_strain	['99.163']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['99.098']
Bifidobacterium_longum_ancestor quast_consensus	['97.327']
Bifidobacterium_longum_0935 quast_consensus	['99.289']
Bifidobacterium_longum_ancestor quast_strain	['97.327']
Bifidobacterium_longum_0935 quast_strain	['99.269']
Bordetella_bronchiseptica_0935 quast_consensus	['98.951']
Bordetella_bronchiseptica_ancestor quast_consensus	['96.764']
Bordetella_bronchiseptica_ancestor quast_strain	['96.640']
Bordetella_bronchiseptica_0935 quast_strain	['98.732']
Bordetella_parapertussis_ancestor quast_consensus	['97.828']
Bordetella_parapertussis_0935 quast_consensus	['99.449']
Bordetella_parapertussis_ancestor quast_strain	['97.806']
Bordetella_parapertussis_0935 quast_strain	['99.449']
Bordetella_pertussis_ancestor quast_consensus	['92.312']
Bordetella_pertussis_0935 quast_consensus	['99.127']
Bordetella_pertussis_ancestor quast_strain	['92.134']
Bordetella_pertussis_0935 quast_strain	['99.023']
Borrelia_burgdorferi_0935 quast_consensus	['98.677']
Borrelia_burgdorferi_ancestor quast_consensus	['98.235']
Borrelia_burgdorferi_0935 quast_strain	['98.636']
Borrelia_burgdorferi_ancestor quast_strain	['97.876']
Bradyrhizobium_japonicum_ancestor quast_consensus	['98.468']
Bradyrhizobium_japonicum_0935 quast_consensus	['99.148']
Bradyrhizobium_japonicum_0935 quast_strain	['99.103']
Bradyrhizobium_japonicum_ancestor quast_strain	['98.445']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_consensus	['99.249']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_strain	['99.249']
Buchnera_aphidicola_Baizongia_pistaciae_ancestor quast_consensus	['99.442']
Buchnera_aphidicola_Baizongia_pistaciae_ancestor quast_strain	['99.442']
Buchnera_aphidicola_Schizaphis_graminum_0935 quast_consensus	['99.499']
Buchnera_aphidicola_Schizaphis_graminum_0935 quast_strain	['99.499']
Caenorhabditis_briggsae_ancestor quast_consensus	['91.303']
Caenorhabditis_briggsae_0935 quast_consensus	['95.679']
Caenorhabditis_briggsae_0935 quast_strain	['95.619']
Caenorhabditis_briggsae_ancestor quast_strain	['91.291']
Campylobacter_jejuni_0935 quast_consensus	['99.166']
Campylobacter_jejuni_ancestor quast_consensus	['97.612']
Campylobacter_jejuni_ancestor quast_strain	['97.612']
Campylobacter_jejuni_0935 quast_strain	['99.166']
Candidatus_Blochmannia_floridanus_0935 quast_consensus	['99.165']
Candidatus_Blochmannia_floridanus_ancestor quast_consensus	['98.627']
Candidatus_Blochmannia_floridanus_ancestor quast_strain	['98.564']
Candidatus_Blochmannia_floridanus_0935 quast_strain	['99.165']
