Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['99.332']
Acidobacterium_capsulatum_ATCC_51196_0905 quast_consensus	['99.990']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['99.332']
Acidobacterium_capsulatum_ATCC_51196_0905 quast_strain	['99.990']
Aeropyrum_pernix_ancestor quast_consensus	['99.904']
Aeropyrum_pernix_0905 quast_consensus	['99.988']
Aeropyrum_pernix_ancestor quast_strain	['99.904']
Aeropyrum_pernix_0905 quast_strain	['99.988']
Aquifex_aeolicus_ancestor quast_consensus	['99.441']
Aquifex_aeolicus_0905 quast_consensus	['100.000']
Aquifex_aeolicus_ancestor quast_strain	['99.441']
Aquifex_aeolicus_0905 quast_strain	['100.000']
Archaeoglobus_fulgidus_0905 quast_consensus	['99.917']
Archaeoglobus_fulgidus_ancestor quast_consensus	['99.192']
Archaeoglobus_fulgidus_0905 quast_strain	['99.917']
Archaeoglobus_fulgidus_ancestor quast_strain	['99.192']
Bacillus_anthracis_str._Ames_0905 quast_consensus	['99.994']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['98.942']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['98.942']
Bacillus_anthracis_str._Ames_0905 quast_strain	['99.994']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['98.523']
Bacillus_cereus_ATCC_10987_0905 quast_consensus	['99.801']
Bacillus_cereus_ATCC_10987_0905 quast_strain	['99.801']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['98.523']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['98.448']
Bacillus_cereus_ATCC_14579_0905 quast_consensus	['99.979']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['98.448']
Bacillus_cereus_ATCC_14579_0905 quast_strain	['99.979']
Bacillus_halodurans_ancestor quast_consensus	['95.966']
Bacillus_halodurans_0905 quast_consensus	['99.985']
Bacillus_halodurans_ancestor quast_strain	['95.966']
Bacillus_halodurans_0905 quast_strain	['99.985']
Bacillus_subtilis_ancestor quast_consensus	['98.732']
Bacillus_subtilis_0905 quast_consensus	['99.999']
Bacillus_subtilis_ancestor quast_strain	['98.732']
Bacillus_subtilis_0905 quast_strain	['99.999']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['98.392']
Bacteroides_thetaiotaomicron_0905 quast_consensus	['99.990']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['98.392']
Bacteroides_thetaiotaomicron_0905 quast_strain	['99.990']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['99.822']
Bdellovibrio_bacteriovorus_0905 quast_consensus	['99.991']
Bdellovibrio_bacteriovorus_0905 quast_strain	['99.991']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['99.822']
Bifidobacterium_longum_0905 quast_consensus	['99.996']
Bifidobacterium_longum_ancestor quast_consensus	['98.153']
Bifidobacterium_longum_ancestor quast_strain	['98.153']
Bifidobacterium_longum_0905 quast_strain	['99.996']
Bordetella_bronchiseptica_ancestor quast_consensus	['97.950']
Bordetella_bronchiseptica_0905 quast_consensus	['99.984']
Bordetella_bronchiseptica_ancestor quast_strain	['97.950']
Bordetella_bronchiseptica_0905 quast_strain	['99.984']
Bordetella_parapertussis_ancestor quast_consensus	['98.716']
Bordetella_parapertussis_0905 quast_consensus	['99.832']
Bordetella_parapertussis_ancestor quast_strain	['98.716']
Bordetella_parapertussis_0905 quast_strain	['99.832']
Bordetella_pertussis_0905 quast_consensus	['99.969']
