Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['99.321']
Acidobacterium_capsulatum_ATCC_51196_0910 quast_consensus	['99.980']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['99.321']
Acidobacterium_capsulatum_ATCC_51196_0910 quast_strain	['99.980']
Aeropyrum_pernix_ancestor quast_consensus	['99.904']
Aeropyrum_pernix_0910 quast_consensus	['99.995']
Aeropyrum_pernix_ancestor quast_strain	['99.904']
Aeropyrum_pernix_0910 quast_strain	['99.995']
Aquifex_aeolicus_ancestor quast_consensus	['99.443']
Aquifex_aeolicus_0910 quast_consensus	['99.990']
Aquifex_aeolicus_ancestor quast_strain	['99.443']
Aquifex_aeolicus_0910 quast_strain	['99.990']
Archaeoglobus_fulgidus_0910 quast_consensus	['99.978']
Archaeoglobus_fulgidus_ancestor quast_consensus	['99.216']
Archaeoglobus_fulgidus_ancestor quast_strain	['99.216']
Archaeoglobus_fulgidus_0910 quast_strain	['99.978']
Bacillus_anthracis_str._Ames_0910 quast_consensus	['99.992']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['98.933']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['98.933']
Bacillus_anthracis_str._Ames_0910 quast_strain	['99.992']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['98.475']
Bacillus_cereus_ATCC_10987_0910 quast_consensus	['99.671']
Bacillus_cereus_ATCC_10987_0910 quast_strain	['99.671']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['98.475']
Bacillus_cereus_ATCC_14579_0910 quast_consensus	['99.579']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['98.428']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['98.428']
Bacillus_cereus_ATCC_14579_0910 quast_strain	['99.579']
Bacillus_halodurans_0910 quast_consensus	['99.985']
Bacillus_halodurans_ancestor quast_consensus	['96.494']
Bacillus_halodurans_ancestor quast_strain	['96.494']
Bacillus_halodurans_0910 quast_strain	['99.985']
Bacillus_subtilis_0910 quast_consensus	['99.969']
Bacillus_subtilis_ancestor quast_consensus	['98.709']
Bacillus_subtilis_ancestor quast_strain	['98.709']
Bacillus_subtilis_0910 quast_strain	['99.969']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['98.273']
Bacteroides_thetaiotaomicron_0910 quast_consensus	['99.813']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['98.273']
Bacteroides_thetaiotaomicron_0910 quast_strain	['99.813']
Bdellovibrio_bacteriovorus_0910 quast_consensus	['99.991']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['99.929']
Bdellovibrio_bacteriovorus_0910 quast_strain	['99.991']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['99.929']
Bifidobacterium_longum_ancestor quast_consensus	['98.136']
Bifidobacterium_longum_0910 quast_consensus	['99.999']
Bifidobacterium_longum_0910 quast_strain	['99.999']
Bifidobacterium_longum_ancestor quast_strain	['98.136']
Bordetella_bronchiseptica_ancestor quast_consensus	['97.912']
Bordetella_bronchiseptica_0910 quast_consensus	['99.941']
Bordetella_bronchiseptica_ancestor quast_strain	['97.912']
Bordetella_bronchiseptica_0910 quast_strain	['99.941']
Bordetella_parapertussis_ancestor quast_consensus	['98.521']
Bordetella_parapertussis_0910 quast_consensus	['99.962']
Bordetella_parapertussis_ancestor quast_strain	['98.521']
Bordetella_parapertussis_0910 quast_strain	['99.962']
Bordetella_pertussis_0910 quast_consensus	['99.958']
Bordetella_pertussis_ancestor quast_consensus	['93.389']
Bordetella_pertussis_0910 quast_strain	['99.958']
Bordetella_pertussis_ancestor quast_strain	['93.389']
Borrelia_burgdorferi_0910 quast_consensus	['99.522']
Borrelia_burgdorferi_ancestor quast_consensus	['99.354']
Borrelia_burgdorferi_0910 quast_strain	['98.201']
Borrelia_burgdorferi_ancestor quast_strain	['99.354']
Bradyrhizobium_japonicum_ancestor quast_consensus	['99.009']
Bradyrhizobium_japonicum_0910 quast_consensus	['99.971']
Bradyrhizobium_japonicum_ancestor quast_strain	['99.009']
Bradyrhizobium_japonicum_0910 quast_strain	['99.971']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_consensus	['99.874']
Buchnera_aphidicola_Acyrthosiphon_pisum_ancestor quast_strain	['99.874']
Buchnera_aphidicola_Baizongia_pistaciae_0910 quast_consensus	['99.999']
Buchnera_aphidicola_Baizongia_pistaciae_0910 quast_strain	['99.999']
Buchnera_aphidicola_Schizaphis_graminum_0910 quast_consensus	['99.949']
Buchnera_aphidicola_Schizaphis_graminum_0910 quast_strain	['99.949']
Caenorhabditis_briggsae_ancestor quast_consensus	['92.586']
Caenorhabditis_briggsae_0910 quast_consensus	['96.736']
Caenorhabditis_briggsae_ancestor quast_strain	['92.586']
Caenorhabditis_briggsae_0910 quast_strain	['96.736']
Campylobacter_jejuni_0910 quast_consensus	['99.961']
Campylobacter_jejuni_ancestor quast_consensus	['98.476']
Campylobacter_jejuni_ancestor quast_strain	['98.476']
Campylobacter_jejuni_0910 quast_strain	['99.961']
Candidatus_Blochmannia_floridanus_ancestor quast_consensus	['99.904']
Candidatus_Blochmannia_floridanus_0910 quast_consensus	['99.919']
Candidatus_Blochmannia_floridanus_ancestor quast_strain	['99.904']
Candidatus_Blochmannia_floridanus_0910 quast_strain	['99.919']
Caulobacter_vibrioides_0910 quast_consensus	['99.992']
Caulobacter_vibrioides_ancestor quast_consensus	['99.267']
Caulobacter_vibrioides_ancestor quast_strain	['99.267']
Caulobacter_vibrioides_0910 quast_strain	['99.992']
Chlamydia_muridarum_0910 quast_consensus	['98.536']
Chlamydia_muridarum_ancestor quast_consensus	['99.472']
Chlamydia_muridarum_0910 quast_strain	['98.536']
Chlamydia_muridarum_ancestor quast_strain	['99.472']
Chlamydia_trachomatis_ancestor quast_consensus	['99.392']
Chlamydia_trachomatis_0910 quast_consensus	['99.955']
Chlamydia_trachomatis_0910 quast_strain	['99.955']
Chlamydia_trachomatis_ancestor quast_strain	['99.392']
Chlamydophila_caviae_ancestor quast_consensus	['99.786']
Chlamydophila_caviae_0910 quast_consensus	['99.962']
Chlamydophila_caviae_0910 quast_strain	['99.962']
Chlamydophila_caviae_ancestor quast_strain	['99.786']
Chlamydophila_pneumoniae_AR39_0910 quast_consensus	['99.635']
Chlamydophila_pneumoniae_AR39_ancestor quast_consensus	['99.406']
Chlamydophila_pneumoniae_AR39_0910 quast_strain	['99.635']
Chlamydophila_pneumoniae_AR39_ancestor quast_strain	['99.406']
Chlamydophila_pneumoniae_CWL029_0910 quast_consensus	['99.990']
Chlamydophila_pneumoniae_CWL029_ancestor quast_consensus	['99.591']
Chlamydophila_pneumoniae_CWL029_ancestor quast_strain	['99.591']
Chlamydophila_pneumoniae_CWL029_0910 quast_strain	['99.990']
Chlamydophila_pneumoniae_TW-183_ancestor quast_consensus	['99.715']
Chlamydophila_pneumoniae_TW-183_0910 quast_consensus	['99.938']
Chlamydophila_pneumoniae_TW-183_0910 quast_strain	['99.938']
Chlamydophila_pneumoniae_TW-183_ancestor quast_strain	['99.715']
Chlorobaculum_tepidum_0910 quast_consensus	['99.948']
Chlorobaculum_tepidum_ancestor quast_consensus	['99.083']
Chlorobaculum_tepidum_0910 quast_strain	['99.948']
Chlorobaculum_tepidum_ancestor quast_strain	['99.083']
Chromobacterium_violaceum_0910 quast_consensus	['99.981']
Chromobacterium_violaceum_ancestor quast_consensus	['98.297']
Chromobacterium_violaceum_0910 quast_strain	['99.981']
Chromobacterium_violaceum_ancestor quast_strain	['98.297']
Clostridium_acetobutylicum_ancestor quast_consensus	['98.403']
Clostridium_acetobutylicum_0910 quast_consensus	['99.969']
Clostridium_acetobutylicum_0910 quast_strain	['99.969']
Clostridium_acetobutylicum_ancestor quast_strain	['98.403']
Clostridium_perfringens_ancestor quast_consensus	['98.415']
Clostridium_perfringens_0910 quast_consensus	['99.984']
Clostridium_perfringens_ancestor quast_strain	['98.415']
Clostridium_perfringens_0910 quast_strain	['99.984']
Clostridium_tetani_ancestor quast_consensus	['98.744']
Clostridium_tetani_0910 quast_consensus	['99.936']
