Acidobacterium_capsulatum_ATCC_51196_ancestor quast_consensus	['81.831']
Acidobacterium_capsulatum_ATCC_51196_0980 quast_consensus	['82.241']
Acidobacterium_capsulatum_ATCC_51196_ancestor quast_strain	['63.930']
Acidobacterium_capsulatum_ATCC_51196_0980 quast_strain	['63.362']
Aeropyrum_pernix_ancestor quast_consensus	['82.227']
Aeropyrum_pernix_0980 quast_consensus	['81.637']
Aeropyrum_pernix_ancestor quast_strain	['64.904']
Aeropyrum_pernix_0980 quast_strain	['62.056']
Aquifex_aeolicus_ancestor quast_consensus	['81.884']
Aquifex_aeolicus_0980 quast_consensus	['79.962']
Aquifex_aeolicus_ancestor quast_strain	['66.342']
Aquifex_aeolicus_0980 quast_strain	['62.221']
Archaeoglobus_fulgidus_0980 quast_consensus	['80.752']
Archaeoglobus_fulgidus_ancestor quast_consensus	['81.458']
Archaeoglobus_fulgidus_ancestor quast_strain	['64.280']
Archaeoglobus_fulgidus_0980 quast_strain	['62.864']
Bacillus_anthracis_str._Ames_0980 quast_consensus	['81.056']
Bacillus_anthracis_str._Ames_ancestor quast_consensus	['81.203']
Bacillus_anthracis_str._Ames_ancestor quast_strain	['62.438']
Bacillus_anthracis_str._Ames_0980 quast_strain	['62.766']
Bacillus_cereus_ATCC_10987_ancestor quast_consensus	['80.767']
Bacillus_cereus_ATCC_10987_0980 quast_consensus	['80.191']
Bacillus_cereus_ATCC_10987_0980 quast_strain	['61.747']
Bacillus_cereus_ATCC_10987_ancestor quast_strain	['62.256']
Bacillus_cereus_ATCC_14579_ancestor quast_consensus	['81.386']
Bacillus_cereus_ATCC_14579_0980 quast_consensus	['81.208']
Bacillus_cereus_ATCC_14579_ancestor quast_strain	['62.904']
Bacillus_cereus_ATCC_14579_0980 quast_strain	['62.936']
Bacillus_halodurans_ancestor quast_consensus	['79.460']
Bacillus_halodurans_0980 quast_consensus	['81.090']
Bacillus_halodurans_ancestor quast_strain	['61.581']
Bacillus_halodurans_0980 quast_strain	['63.792']
Bacillus_subtilis_ancestor quast_consensus	['81.717']
Bacillus_subtilis_0980 quast_consensus	['82.242']
Bacillus_subtilis_ancestor quast_strain	['63.391']
Bacillus_subtilis_0980 quast_strain	['65.278']
Bacteroides_thetaiotaomicron_ancestor quast_consensus	['81.281']
Bacteroides_thetaiotaomicron_0980 quast_consensus	['81.741']
Bacteroides_thetaiotaomicron_ancestor quast_strain	['64.133']
Bacteroides_thetaiotaomicron_0980 quast_strain	['64.011']
Bdellovibrio_bacteriovorus_ancestor quast_consensus	['83.289']
Bdellovibrio_bacteriovorus_0980 quast_consensus	['81.585']
Bdellovibrio_bacteriovorus_0980 quast_strain	['64.806']
Bdellovibrio_bacteriovorus_ancestor quast_strain	['65.686']
Bifidobacterium_longum_0980 quast_consensus	['81.048']
Bifidobacterium_longum_ancestor quast_consensus	['80.344']
Bifidobacterium_longum_0980 quast_strain	['62.631']
Bifidobacterium_longum_ancestor quast_strain	['63.497']
Bordetella_bronchiseptica_ancestor quast_consensus	['80.104']
Bordetella_bronchiseptica_0980 quast_consensus	['80.088']
Bordetella_bronchiseptica_ancestor quast_strain	['60.376']
Bordetella_bronchiseptica_0980 quast_strain	['61.145']
Bordetella_parapertussis_ancestor quast_consensus	['81.855']
Bordetella_parapertussis_0980 quast_consensus	['81.938']
Bordetella_parapertussis_ancestor quast_strain	['61.839']
Bordetella_parapertussis_0980 quast_strain	['63.545']
